cosine_similarity,epoch,finite,group,layer,normalized_mse,optimal_scalar_rescaled_normalized_loss,pearson_correlation,power_ratio,raw_mse,reconstruction_mean,reconstruction_power,reconstruction_std,relative_improvement_over_zero,subset_size,target_power,zero_normalized_mse
0.0021579449967248365,4,True,same_speaker_unseen_utterance_unseen_channel,7,1.035859927535057,0.9999951720237732,0.0021542200120165944,0.03668610891327262,0.5217598751187325,-0.00016978282656054944,0.018381081172265112,0.1355767399072647,-0.03585992753505707,16,0.5038060806691647,1.0
0.0023575446248287335,4,True,seen_utterance_unseen_channel,0,1.0009931176900864,0.9999942779541016,0.002426202845526859,0.0011502143024699762,12.317705750465393,-0.0008242300245910883,0.014051123638637364,0.11853456497192383,-0.0009931176900863647,16,12.305654048919678,1.0
0.0035573845452745445,4,True,seen_utterance_unseen_channel,1,1.0066170394420624,0.9999875426292419,0.00355301773379324,0.00723430555080995,2.0564415603876114,-0.00016493393923155963,0.014054149971343577,0.11855008453130722,-0.006617039442062378,16,2.0435864329338074,1.0
0.004476076828723308,4,True,seen_utterance_unseen_channel,2,1.0097416043281555,0.9999796152114868,0.004473498382139951,0.010652299271896482,1.3853430226445198,-3.803808067459613e-05,0.013898196164518595,0.1178906038403511,-0.009741604328155518,16,1.3726950734853745,1.0
0.001800689580704784,4,True,seen_utterance_unseen_channel,3,1.0143782496452332,0.9999967813491821,0.001798440280253999,0.014844131655991077,0.9978475123643875,-0.0004794648557435721,0.014034006046131253,0.11846423894166946,-0.014378249645233154,16,0.9842292293906212,1.0
0.002487869689502986,4,True,seen_utterance_unseen_channel,4,1.017453521490097,0.999994158744812,0.0024906539802032057,0.018112830468453467,0.8074000477790833,-0.0006670982111245394,0.013882489292882383,0.1178220883011818,-0.017453521490097046,16,0.7940265238285065,1.0
0.003567257767826959,4,True,seen_utterance_unseen_channel,5,1.0198755115270615,0.9999870657920837,0.003566000862974761,0.020887453109025955,0.6963322162628174,-4.346834248281084e-05,0.013890337548218668,0.11785727739334106,-0.019875511527061462,16,0.6831459142267704,1.0
0.004716205303338938,4,True,seen_utterance_unseen_channel,6,1.0236724615097046,0.9999785423278809,0.004700128782133106,0.02519274177029729,0.5833272933959961,0.0009355434449389577,0.013996670488268137,0.1183038204908371,-0.02367246150970459,16,0.570157777518034,1.0
0.0019964371967944317,4,True,seen_utterance_unseen_channel,7,1.0277979969978333,0.9999961853027344,0.0019914639633498155,0.02850403543561697,0.5086471140384674,-2.87570983346086e-05,0.013867430738173425,0.1177600547671318,-0.027797996997833252,16,0.4951012209057808,1.0
0.001133088044298347,4,True,unseen_speaker_unseen_utterance_unseen_channel,0,1.0013660043478012,0.9999988675117493,0.0012192307622171938,0.001445312809664756,12.409133911132812,-0.0007150402525439858,0.01785614644177258,0.13362498581409454,-0.0013660043478012085,16,12.392269253730774,1.0
0.002914524418883957,4,True,unseen_speaker_unseen_utterance_unseen_channel,1,1.0074038058519363,0.9999909400939941,0.002921943276305683,0.007937345188111067,2.27619805932045,-0.0007065256359055638,0.017883596010506153,0.13372769951820374,-0.00740380585193634,16,2.2595212757587433,1.0
0.0011477981897769496,4,True,unseen_speaker_unseen_utterance_unseen_channel,2,1.011455312371254,0.9999985694885254,0.001146107111708261,0.011734873987734318,1.5369937121868134,-4.263354276190512e-05,0.017768181161955,0.13329733908176422,-0.011455312371253967,16,1.5196428149938583,1.0
-0.0024014482769416645,4,True,unseen_speaker_unseen_utterance_unseen_channel,3,1.016242355108261,0.9999944567680359,-0.002373884359258227,0.015621429774910212,1.1741661205887794,-0.0007131507736630738,0.01780979847535491,0.1334514617919922,-0.01624235510826111,16,1.1556793302297592,1.0
0.0011929634238185827,4,True,unseen_speaker_unseen_utterance_unseen_channel,4,1.019994005560875,0.9999986290931702,0.0012070341290382203,0.020323223900049925,0.8984800726175308,-0.0008894780185073614,0.017778231296688318,0.13333207368850708,-0.01999400556087494,16,0.8809954449534416,1.0
0.00013589880836661905,4,True,unseen_speaker_unseen_utterance_unseen_channel,5,1.0233947485685349,1.0,0.00013660894182976335,0.02352997404523194,0.7753882482647896,3.179276245646179e-05,0.017729455837979913,0.13315200805664062,-0.02339474856853485,16,0.7577285766601562,1.0
-0.00017222092719748616,4,True,unseen_speaker_unseen_utterance_unseen_channel,6,1.0281796157360077,0.9999998807907104,-0.00016855810827109963,0.0280811230186373,0.6557065397500992,0.0008919948595575988,0.017837122781202197,0.13355271518230438,-0.02817961573600769,16,0.6378127038478851,1.0
0.0020441099759409553,4,True,unseen_speaker_unseen_utterance_unseen_channel,7,1.031705304980278,0.9999959468841553,0.0020382116699693142,0.03249546652659774,0.5650755688548088,-0.00017653733084443957,0.017715516150929034,0.1330995261669159,-0.031705304980278015,16,0.5477624796330929,1.0
0.007871817535487935,8,True,same_speaker_unseen_utterance_unseen_channel,0,1.0008735209703445,0.9999404549598694,0.007917853698018007,0.001465086592361331,12.545703768730164,-0.0007970763836055994,0.018358289380557835,0.13549041748046875,-0.0008735209703445435,16,12.534753203392029,1.0
0.0019129771462758072,8,True,same_speaker_unseen_utterance_unseen_channel,1,1.008355364203453,0.9999948740005493,0.0019051742401643423,0.008672954514622688,2.201112285256386,-0.0005699681933037937,0.01829669368453324,0.1352640688419342,-0.008355364203453064,16,2.1837127953767776,1.0
0.0019268160540377721,8,True,same_speaker_unseen_utterance_unseen_channel,2,1.0133845508098602,0.9999959468841553,0.0019234426144976169,0.013823190121911466,1.3497244119644165,-3.31885639752727e-05,0.018158132792450488,0.13475210964679718,-0.01338455080986023,16,1.3321861624717712,1.0
